"situation","Date","pla","somupvtsem","laimax","laisen_n","hauteur","raint","trg_n","ilevs","iamfs","ilaxs","densite","demande","Plant","Dominance","algorithm"
"usm_1",2018-07-09,"mai",266.97906,0.00502,0,0.03584,0.03725,23.3,181,210,237,3.125,0.06233,"maize","Associated","Beer"
"usm_1",2018-07-09,"mai",266.98651,0.00502,0,0.03584,0.03725,23.3,181,210,237,3.125,0.06234,"maize","Associated","2.5D"
"usm_1",2018-07-09,"sor",173.70908,0.00283,0,0.01484,0.021,23.3,181,226,237,2.8125,0.01458,"sorghum","Principal","Beer"
"usm_1",2018-07-09,"sor",173.71446,0.00283,0,0.01484,0.021,23.3,181,226,237,2.8125,0.01458,"sorghum","Principal","2.5D"
"usm_1",2018-07-10,"mai",289.04532,0.00663,0,0.04506,0.0477,22.6,181,210,237,3.125,0.07979,"maize","Associated","Beer"
"usm_1",2018-07-10,"mai",289.05792,0.00664,0,0.04507,0.04771,22.6,181,210,237,3.125,0.07981,"maize","Associated","2.5D"
"usm_1",2018-07-10,"sor",186.88362,0.00342,0,0.01704,0.02462,22.6,181,226,237,2.8125,0.01708,"sorghum","Principal","Beer"
"usm_1",2018-07-10,"sor",186.89276,0.00343,0,0.01704,0.02462,22.6,181,226,237,2.8125,0.01708,"sorghum","Principal","2.5D"
"usm_1",2018-07-11,"mai",314.50232,0.00913,0,0.05662,0.05107,17.6,181,210,237,3.125,0.08541,"maize","Associated","2.5D"
"usm_1",2018-07-11,"mai",314.51965,0.00913,0,0.05661,0.05108,17.6,181,210,237,3.125,0.08543,"maize","Associated","Beer"
"usm_1",2018-07-11,"sor",202.56673,0.00426,0,0.01956,0.02381,17.6,181,226,237,2.8125,0.01516,"sorghum","Principal","2.5D"
"usm_1",2018-07-11,"sor",202.57947,0.00426,0,0.01956,0.02382,17.6,181,226,237,2.8125,0.01515,"sorghum","Principal","Beer"
"usm_1",2018-07-12,"mai",337.76199,0.01205,0,0.07354,0.0738,19.3,181,210,237,3.125,0.1233,"maize","Associated","2.5D"
"usm_1",2018-07-12,"mai",337.79034,0.01205,0,0.07355,0.07383,19.3,181,210,237,3.125,0.12335,"maize","Associated","Beer"
"usm_1",2018-07-12,"sor",216.67776,0.00512,0,0.02304,0.03134,19.3,181,226,237,2.8125,0.02124,"sorghum","Principal","2.5D"
"usm_1",2018-07-12,"sor",216.69856,0.00512,0,0.02305,0.03135,19.3,181,226,237,2.8125,0.02125,"sorghum","Principal","Beer"
"usm_1",2018-07-13,"mai",359.47903,0.01548,0,0.09323,0.08878,18.1,181,210,237,3.125,0.14821,"maize","Associated","2.5D"
"usm_1",2018-07-13,"mai",359.51788,0.01549,0,0.09325,0.08882,18.1,181,210,237,3.125,0.14828,"maize","Associated","Beer"
"usm_1",2018-07-13,"sor",229.6911,0.00602,0,0.0267,0.03451,18.1,181,226,237,2.8125,0.02404,"sorghum","Principal","2.5D"
"usm_1",2018-07-13,"sor",229.71962,0.00602,0,0.02671,0.03452,18.1,181,226,237,2.8125,0.02405,"sorghum","Principal","Beer"
"usm_1",2018-07-14,"mai",384.31274,0.02067,0,0.11612,0.14707,22.5,181,210,237,3.125,0.24483,"maize","Associated","2.5D"
"usm_1",2018-07-14,"mai",384.36798,0.02068,0,0.11616,0.14718,22.5,181,210,237,3.125,0.24501,"maize","Associated","Beer"
"usm_1",2018-07-14,"sor",245.03358,0.00727,0,0.03059,0.0517,22.5,181,226,237,2.8125,0.03351,"sorghum","Principal","2.5D"
"usm_1",2018-07-14,"sor",245.07417,0.00727,0,0.03059,0.05173,22.5,181,226,237,2.8125,0.03351,"sorghum","Principal","Beer"
"usm_1",2018-07-15,"mai",406.49475,0.02649,0,0.14883,0.06935,8.3,181,210,237,3.125,0.11589,"maize","Associated","2.5D"
"usm_1",2018-07-15,"mai",406.54047,0.0265,0,0.14891,0.06939,8.3,181,210,237,3.125,0.11595,"maize","Associated","Beer"
"usm_1",2018-07-15,"sor",258.4595,0.00852,0,0.03588,0.02229,8.3,181,226,237,2.8125,0.01544,"sorghum","Principal","2.5D"
"usm_1",2018-07-15,"sor",258.49307,0.00852,0,0.0359,0.0223,8.3,181,226,237,2.8125,0.01545,"sorghum","Principal","Beer"
"usm_1",2018-07-16,"mai",425.20474,0.03236,0,0.18517,0.12321,12.1,181,210,237,3.125,0.20535,"maize","Associated","2.5D"
"usm_1",2018-07-16,"mai",425.25046,0.03238,0,0.18525,0.12328,12.1,181,210,237,3.125,0.20546,"maize","Associated","Beer"
"usm_1",2018-07-16,"sor",269.35205,0.00963,0,0.04125,0.03665,12.1,181,226,237,2.8125,0.026,"sorghum","Principal","2.5D"
"usm_1",2018-07-16,"sor",269.38562,0.00963,0,0.04127,0.03666,12.1,181,226,237,2.8125,0.02601,"sorghum","Principal","Beer"
"usm_1",2018-07-17,"mai",446.84518,0.04101,0,0.22199,0.16976,13.2,181,210,237,3.125,0.2823,"maize","Associated","2.5D"
"usm_1",2018-07-17,"mai",446.92374,0.04105,0,0.22209,0.16992,13.2,181,210,237,3.125,0.28256,"maize","Associated","Beer"
"usm_1",2018-07-17,"sor",282.4523,0.01118,0,0.04618,0.04625,13.2,181,226,237,2.8125,0.03222,"sorghum","Principal","2.5D"
"usm_1",2018-07-17,"sor",282.51025,0.01119,0,0.0462,0.04629,13.2,181,226,237,2.8125,0.03222,"sorghum","Principal","Beer"
"usm_1",2018-07-18,"mai",464.9552,0.04955,0,0.27272,0.18583,12,181,210,237,3.125,0.30878,"maize","Associated","2.5D"
"usm_1",2018-07-18,"mai",465.03375,0.0496,0,0.27292,0.186,12,181,210,237,3.125,0.30906,"maize","Associated","Beer"
"usm_1",2018-07-18,"sor",292.96198,0.01254,0,0.05289,0.04701,12,181,226,237,2.8125,0.03319,"sorghum","Principal","2.5D"
"usm_1",2018-07-18,"sor",293.01993,0.01255,0,0.05292,0.04704,12,181,226,237,2.8125,0.03321,"sorghum","Principal","Beer"
"usm_1",2018-07-19,"mai",481.81519,0.0589,0,0.32272,0.2064,20,181,210,237,3.125,0.34115,"maize","Associated","2.5D"
"usm_1",2018-07-19,"mai",481.89374,0.05895,0,0.32296,0.36708,20,181,210,237,3.125,0.60201,"maize","Associated","Beer"
"usm_1",2018-07-19,"sor",302.56995,0.01391,0,0.05894,0.00235,20,181,226,237,2.8125,0.01,"sorghum","Principal","2.5D"
"usm_1",2018-07-19,"sor",302.6279,0.01392,0,0.05898,0.08661,20,181,226,237,2.8125,0.05969,"sorghum","Principal","Beer"
"usm_1",2018-07-20,"mai",501.12317,0.07207,0,0.3761,0.24437,17.4,181,210,237,3.125,0.40591,"maize","Associated","2.5D"
"usm_1",2018-07-20,"mai",501.23318,0.07216,0,0.37637,0.38894,17.4,181,210,237,3.125,0.64269,"maize","Associated","Beer"
"usm_1",2018-07-20,"sor",314.04285,0.01576,0,0.06506,0.0027,17.4,181,226,237,2.8125,0.01,"sorghum","Principal","2.5D"
"usm_1",2018-07-20,"sor",314.12436,0.01577,0,0.0651,0.08497,17.4,181,226,237,2.8125,0.05996,"sorghum","Principal","Beer"
"usm_1",2018-07-21,"mai",521.73315,0.08932,0,0.44592,0.28478,14.8,181,210,237,3.125,0.47302,"maize","Associated","2.5D"
"usm_1",2018-07-21,"mai",521.8432,0.08943,0,0.44635,0.40731,14.8,181,210,237,3.125,0.67439,"maize","Associated","Beer"
"usm_1",2018-07-21,"sor",326.53174,0.01806,0,0.07319,0.0031,14.8,181,226,237,2.8125,0.01,"sorghum","Principal","2.5D"
"usm_1",2018-07-21,"sor",326.61325,0.01808,0,0.07325,0.08228,14.8,181,226,237,2.8125,0.05772,"sorghum","Principal","Beer"
"usm_1",2018-07-22,"mai",541.09314,0.10858,0,0.53122,0.61167,23.3,181,210,237,3.125,1.00183,"maize","Associated","2.5D"
"usm_1",2018-07-22,"mai",541.20319,0.10871,0,0.53171,0.77367,23.3,181,210,237,3.125,1.26111,"maize","Associated","Beer"
"usm_1",2018-07-22,"sor",338.1189,0.02045,0,0.08316,0.00525,23.3,181,226,237,2.8125,0.01,"sorghum","Principal","2.5D"
"usm_1",2018-07-22,"sor",338.20041,0.02047,0,0.08323,0.14558,23.3,181,226,237,2.8125,0.10204,"sorghum","Principal","Beer"
"usm_1",2018-07-23,"mai",561.59961,0.13321,0,0.62167,0.66666,19.7,181,210,237,3.125,1.09262,"maize","Associated","2.5D"
"usm_1",2018-07-23,"mai",561.73163,0.1334,0,0.62221,0.79526,19.7,181,210,237,3.125,1.29954,"maize","Associated","Beer"
"usm_1",2018-07-23,"sor",350.61295,0.02339,0,0.09357,0.00612,19.7,181,226,237,2.8125,0.01,"sorghum","Principal","2.5D"
"usm_1",2018-07-23,"sor",350.71112,0.02342,0,0.09364,0.13945,19.7,181,226,237,2.8125,0.09728,"sorghum","Principal","Beer"
"usm_1",2018-07-24,"mai",583.39081,0.16486,1e-05,0.7281,0.98458,22.5,181,210,237,3.125,1.59283,"maize","Associated","2.5D"
"usm_1",2018-07-24,"mai",583.46021,0.16496,1e-05,0.72882,1.10998,22.5,181,210,237,3.125,1.79045,"maize","Associated","Beer"
"usm_1",2018-07-24,"sor",364.12585,0.02705,0,0.10619,0.00882,22.5,181,226,237,2.8125,0.01,"sorghum","Principal","2.5D"
"usm_1",2018-07-24,"sor",364.17645,0.02706,0,0.1063,0.18185,22.5,181,226,237,2.8125,0.12463,"sorghum","Principal","Beer"
"usm_1",2018-07-25,"mai",606.10065,0.20447,1e-05,0.85215,0.66132,12,181,210,237,3.125,1.09085,"maize","Associated","2.5D"
"usm_1",2018-07-25,"mai",606.18951,0.20464,1e-05,0.85256,0.72359,12,181,210,237,3.125,1.19368,"maize","Associated","Beer"
"usm_1",2018-07-25,"sor",378.38641,0.0315,0,0.12167,0.00759,12,181,226,237,2.8125,0.01,"sorghum","Principal","2.5D"
"usm_1",2018-07-25,"sor",378.45187,0.03153,0,0.12173,0.11131,12,181,226,237,2.8125,0.07562,"sorghum","Principal","Beer"
"usm_1",2018-07-26,"mai",623.71063,0.23844,1e-05,0.99137,0.94295,14.4,181,210,237,3.125,1.53561,"maize","Associated","2.5D"
"usm_1",2018-07-26,"mai",623.7995,0.23863,1e-05,0.99193,0.9994,14.4,181,210,237,3.125,1.62786,"maize","Associated","Beer"
"usm_1",2018-07-26,"sor",388.79703,0.03503,0,0.14032,0.01967,14.4,181,226,237,2.8125,0.01384,"sorghum","Principal","2.5D"
"usm_1",2018-07-26,"sor",388.86249,0.03506,0,0.14041,0.14665,14.4,181,226,237,2.8125,0.1018,"sorghum","Principal","Beer"
"usm_1",2018-07-27,"mai",643.42822,0.28253,1e-05,1.10437,0.78433,10.1,181,210,237,3.125,1.29108,"maize","Associated","2.5D"
"usm_1",2018-07-27,"mai",643.52679,0.28277,1e-05,1.10495,0.81734,10.1,181,210,237,3.125,1.34698,"maize","Associated","Beer"
"usm_1",2018-07-27,"sor",400.86356,0.03968,0,0.15559,0.01951,10.1,181,226,237,2.8125,0.01385,"sorghum","Principal","2.5D"
"usm_1",2018-07-27,"sor",400.93646,0.03972,0,0.15569,0.11462,10.1,181,226,237,2.8125,0.08053,"sorghum","Principal","Beer"
"usm_1",2018-07-28,"mai",661.03821,0.32569,0.00018,1.23373,1.99108,22,181,210,237,3.125,3.08355,"maize","Associated","2.5D"
"usm_1",2018-07-28,"mai",661.13678,0.32596,0.00018,1.23438,2.01955,22,181,210,237,3.125,3.1312,"maize","Associated","Beer"
"usm_1",2018-07-28,"sor",411.35071,0.04411,0,0.17524,0.07134,22,181,226,237,2.8125,0.04994,"sorghum","Principal","2.5D"
"usm_1",2018-07-28,"sor",411.42361,0.04414,0,0.17536,0.27308,22,181,226,237,2.8125,0.18692,"sorghum","Principal","Beer"
"usm_1",2018-07-29,"mai",681.04358,0.37893,4e-04,1.34964,1.32677,12.7,181,210,237,3.125,2.53753,"maize","Associated","2.5D"
"usm_1",2018-07-29,"mai",681.1474,0.37921,4e-04,1.35028,1.33042,12.7,181,210,237,3.125,2.54988,"maize","Associated","Beer"
"usm_1",2018-07-29,"sor",423.72992,0.05005,0,0.19415,0.04753,12.7,181,226,237,2.8125,0.03361,"sorghum","Principal","2.5D"
"usm_1",2018-07-29,"sor",423.80688,0.05009,0,0.19429,0.17539,12.7,181,226,237,2.8125,0.12226,"sorghum","Principal","Beer"
"usm_1",2018-07-30,"mai",699.16516,0.4302,0.00069,1.47915,1.90777,16.1,181,210,237,3.125,3.56496,"maize","Associated","2.5D"
"usm_1",2018-07-30,"mai",699.27197,0.4305,0.00069,1.47981,1.87869,16.1,181,210,237,3.125,3.52222,"maize","Associated","Beer"
"usm_1",2018-07-30,"sor",434.6937,0.05583,0,0.21886,0.07903,16.1,181,226,237,2.8125,0.0556,"sorghum","Principal","2.5D"
"usm_1",2018-07-30,"sor",434.77298,0.05588,0,0.21903,0.24339,16.1,181,226,237,2.8125,0.16816,"sorghum","Principal","Beer"
"usm_1",2018-07-31,"mai",718.32153,0.48883,0.00106,1.5923,2.92448,21.9,181,210,237,3.125,5.23232,"maize","Associated","2.5D"
"usm_1",2018-07-31,"mai",718.4281,0.48912,0.00106,1.59295,2.84258,21.9,181,210,237,3.125,5.11391,"maize","Associated","Beer"
"usm_1",2018-07-31,"sor",446.50626,0.06282,0,0.24309,0.13806,21.9,181,226,237,2.8125,0.09688,"sorghum","Principal","2.5D"
"usm_1",2018-07-31,"sor",446.58536,0.06287,0,0.24328,0.36454,21.9,181,226,237,2.8125,0.24941,"sorghum","Principal","Beer"
"usm_1",2018-08-01,"mai",736.80811,0.54884,0.00147,1.70563,2.3388,15.7,181,210,237,3.125,4.31053,"maize","Associated","2.5D"
"usm_1",2018-08-01,"mai",736.9118,0.54912,0.00147,1.70623,2.23831,15.7,181,210,237,3.125,4.14987,"maize","Associated","Beer"
"usm_1",2018-08-01,"sor",457.84088,0.07022,0,0.27185,0.11306,15.7,181,226,237,2.8125,0.07945,"sorghum","Principal","2.5D"
"usm_1",2018-08-01,"sor",457.91776,0.07028,0,0.27205,0.28577,15.7,181,226,237,2.8125,0.19701,"sorghum","Principal","Beer"
"usm_1",2018-08-02,"mai",755.67169,0.61203,0.00209,1.80739,2.72304,16.4,181,210,237,3.125,4.94169,"maize","Associated","2.5D"
"usm_1",2018-08-02,"mai",755.77087,0.61229,0.00209,1.80794,2.54822,16.4,181,210,237,3.125,4.66714,"maize","Associated","Beer"
"usm_1",2018-08-02,"sor",469.51645,0.0787,0,0.30221,0.1377,16.4,181,226,237,2.8125,0.09663,"sorghum","Principal","2.5D"
"usm_1",2018-08-02,"sor",469.58975,0.07876,0,0.30242,0.32687,16.4,181,226,237,2.8125,0.22459,"sorghum","Principal","Beer"
"usm_1",2018-08-03,"mai",774.49121,0.67835,0.00287,1.90251,3.04549,16.9,181,210,237,3.125,5.45584,"maize","Associated","2.5D"
"usm_1",2018-08-03,"mai",774.5835,0.67858,0.00287,1.90299,2.84124,16.9,181,210,237,3.125,5.14345,"maize","Associated","Beer"
"usm_1",2018-08-03,"sor",481.20386,0.08809,0,0.33649,0.16565,16.9,181,226,237,2.8125,0.11588,"sorghum","Principal","2.5D"
"usm_1",2018-08-03,"sor",481.27173,0.08815,0,0.33672,0.36798,16.9,181,226,237,2.8125,0.25164,"sorghum","Principal","Beer"
"usm_1",2018-08-04,"mai",794.81665,0.75438,0.00376,1.98808,1.96569,10,181,210,237,3.125,3.70524,"maize","Associated","2.5D"
"usm_1",2018-08-04,"mai",794.89886,0.75456,0.00376,1.98848,1.81946,10,181,210,237,3.125,3.45465,"maize","Associated","Beer"
"usm_1",2018-08-04,"sor",494.13077,0.09976,0,0.37405,0.11264,10,181,226,237,2.8125,0.07892,"sorghum","Principal","2.5D"
"usm_1",2018-08-04,"sor",494.19067,0.09982,0,0.37427,0.23981,10,181,226,237,2.8125,0.16568,"sorghum","Principal","Beer"
"usm_1",2018-08-05,"mai",812.52667,0.82169,0.00502,2.06989,4.75418,22.9,181,210,237,3.125,7.86071,"maize","Associated","2.5D"
"usm_1",2018-08-05,"mai",812.60889,0.82188,0.00502,2.0702,4.42701,22.9,181,210,237,3.125,7.44608,"maize","Associated","Beer"
"usm_1",2018-08-05,"sor",505.03085,0.11039,0,0.41953,0.30192,22.9,181,226,237,2.8125,0.20628,"sorghum","Principal","2.5D"
"usm_1",2018-08-05,"sor",505.09076,0.11046,0,0.41975,0.593,22.9,181,226,237,2.8125,0.39191,"sorghum","Principal","Beer"
"usm_1",2018-08-06,"mai",831.84845,0.89863,0.00664,2.13241,4.20235,18.9,181,210,237,3.125,7.1595,"maize","Associated","2.5D"
"usm_1",2018-08-06,"mai",831.92285,0.89877,0.00663,2.13269,3.88833,18.9,181,210,237,3.125,6.73052,"maize","Associated","Beer"
"usm_1",2018-08-06,"sor",517.26233,0.12366,0,0.46123,0.27593,18.9,181,226,237,2.8125,0.19064,"sorghum","Principal","2.5D"
"usm_1",2018-08-06,"sor",517.31604,0.12372,0,0.46147,0.53305,18.9,181,226,237,2.8125,0.35769,"sorghum","Principal","Beer"
"usm_1",2018-08-07,"mai",852.24487,0.98254,0.00913,2.19185,2.57273,10.8,181,210,237,3.125,4.74218,"maize","Associated","2.5D"
"usm_1",2018-08-07,"mai",852.30682,0.98262,0.00913,2.19206,2.35779,10.8,181,210,237,3.125,4.39043,"maize","Associated","Beer"
"usm_1",2018-08-07,"sor",530.40582,0.1395,0,0.51176,0.17478,10.8,181,226,237,2.8125,0.12156,"sorghum","Principal","2.5D"
"usm_1",2018-08-07,"sor",530.44958,0.13956,0,0.51199,0.33325,10.8,181,226,237,2.8125,0.22773,"sorghum","Principal","Beer"
"usm_1",2018-08-08,"mai",870.0329,1.0558,0.01205,2.24544,4.53157,18.2,181,210,237,3.125,7.61413,"maize","Associated","2.5D"
"usm_1",2018-08-08,"mai",870.08331,1.05581,0.01205,2.24559,4.15545,18.2,181,210,237,3.125,7.11583,"maize","Associated","Beer"
"usm_1",2018-08-08,"sor",541.50439,0.15385,0,0.57051,0.32644,18.2,181,226,237,2.8125,0.22264,"sorghum","Principal","2.5D"
"usm_1",2018-08-08,"sor",541.53888,0.15389,0,0.57071,0.60307,18.2,181,226,237,2.8125,0.39844,"sorghum","Principal","Beer"
"usm_1",2018-08-09,"mai",889.07892,1.13671,0.01548,2.28525,5.58378,21.4,181,210,237,3.125,8.90307,"maize","Associated","2.5D"
"usm_1",2018-08-09,"mai",889.11816,1.13666,0.01549,2.28536,5.11222,21.4,181,210,237,3.125,8.35621,"maize","Associated","Beer"
"usm_1",2018-08-09,"sor",553.66632,0.17109,0,0.6237,0.41877,21.4,181,226,237,2.8125,0.28478,"sorghum","Principal","2.5D"
"usm_1",2018-08-09,"sor",553.69177,0.17113,0,0.62387,0.76571,21.4,181,226,237,2.8125,0.50014,"sorghum","Principal","Beer"
"usm_1",2018-08-10,"mai",909.88477,1.23201,0.01548,2.32156,4.82277,17.5,181,210,237,3.125,4.14157,"maize","Associated","2.5D"
"usm_1",2018-08-10,"mai",909.90674,1.23186,0.01549,2.32163,4.38248,17.5,181,210,237,3.125,3.82604,"maize","Associated","Beer"
"usm_1",2018-08-10,"sor",567.30792,0.19247,0,0.68567,0.36974,17.5,181,226,237,2.8125,0.15349,"sorghum","Principal","2.5D"
"usm_1",2018-08-10,"sor",567.31934,0.19248,0,0.6858,0.68049,17.5,181,226,237,2.8125,0.27108,"sorghum","Principal","Beer"
"usm_1",2018-08-11,"mai",929.54962,1.31807,0.02067,2.35468,3.83362,13.3,181,210,237,3.125,3.3372,"maize","Associated","2.5D"
"usm_1",2018-08-11,"mai",929.55334,1.31782,0.02068,2.35471,3.45335,13.3,181,210,237,3.125,3.05022,"maize","Associated","Beer"
"usm_1",2018-08-11,"sor",580.07373,0.21406,0,0.75963,0.55745,13.3,181,226,237,2.8125,0.2194,"sorghum","Principal","Beer"
"usm_1",2018-08-11,"sor",580.07721,0.21407,0,0.75956,0.298,13.3,181,226,237,2.8125,0.12124,"sorghum","Principal","2.5D"
"usm_1",2018-08-12,"mai",949.58667,1.41256,0.02068,2.38061,4.89894,18.2,181,210,237,3.125,3.9291,"maize","Associated","Beer"
"usm_1",2018-08-12,"mai",949.60138,1.41292,0.02067,2.38061,5.44933,18.2,181,210,237,3.125,4.25658,"maize","Associated","2.5D"
"usm_1",2018-08-12,"sor",593.19897,0.23813,0,0.8326,0.82021,18.2,181,226,237,2.8125,0.30464,"sorghum","Principal","Beer"
"usm_1",2018-08-12,"sor",593.21759,0.23817,0,0.83262,0.43358,18.2,181,226,237,2.8125,0.16879,"sorghum","Principal","2.5D"
"usm_1",2018-08-13,"mai",969.03937,1.49973,0.0265,2.40247,6.06482,21.9,181,210,237,3.125,4.43442,"maize","Associated","Beer"
"usm_1",2018-08-13,"mai",969.07141,1.5002,0.02649,2.40249,6.77001,21.9,181,210,237,3.125,4.76326,"maize","Associated","2.5D"
"usm_1",2018-08-13,"sor",605.90295,0.26308,0,0.91119,1.05645,21.9,181,226,237,2.8125,0.37037,"sorghum","Principal","Beer"
"usm_1",2018-08-13,"sor",605.93585,0.26316,0,0.91131,0.55277,21.9,181,226,237,2.8125,0.20586,"sorghum","Principal","2.5D"
"usm_1",2018-08-14,"mai",988.33887,1.58715,0.03238,2.41999,5.82284,20.5,181,210,237,3.125,4.17088,"maize","Associated","Beer"
"usm_1",2018-08-14,"mai",988.37524,1.58764,0.03236,2.42001,6.5465,20.5,181,210,237,3.125,4.5045,"maize","Associated","2.5D"
"usm_1",2018-08-14,"sor",618.53491,0.28086,0,0.99013,1.02534,20.5,181,226,237,2.8125,0.79418,"sorghum","Principal","Beer"
"usm_1",2018-08-14,"sor",618.57141,0.27303,0,0.99033,0.50835,20.5,181,226,237,2.8125,0.40438,"sorghum","Principal","2.5D"
"usm_1",2018-08-15,"mai",1008.13916,1.67548,0.04105,2.43434,3.40753,11.7,181,210,237,3.125,2.66743,"maize","Associated","Beer"
"usm_1",2018-08-15,"mai",1008.20477,1.67617,0.04101,2.43437,3.86963,11.7,181,210,237,3.125,2.96125,"maize","Associated","2.5D"
"usm_1",2018-08-15,"sor",631.63647,0.30867,0,1.07082,0.62303,11.7,181,226,237,2.8125,0.47654,"sorghum","Principal","Beer"
"usm_1",2018-08-15,"sor",631.69727,0.29312,0,1.07106,0.29073,11.7,181,226,237,2.8125,0.22611,"sorghum","Principal","2.5D"
"usm_1",2018-08-16,"mai",1028.59949,1.76847,0.0496,2.44646,7.14075,24,181,210,237,3.125,4.51176,"maize","Associated","Beer"
"usm_1",2018-08-16,"mai",1028.68726,1.76929,0.04955,2.44649,8.09415,24,181,210,237,3.125,4.82936,"maize","Associated","2.5D"
"usm_1",2018-08-16,"sor",645.34424,0.33311,0,1.15615,1.33626,24,181,226,237,2.8125,0.96077,"sorghum","Principal","Beer"
"usm_1",2018-08-16,"sor",645.42346,0.30473,0,1.15655,0.59741,24,181,226,237,2.8125,0.44639,"sorghum","Principal","2.5D"
"usm_1",2018-08-17,"mai",1049.48499,1.86382,0.05895,2.45667,6.62166,21.8,181,210,237,3.125,4.16961,"maize","Associated","Beer"
"usm_1",2018-08-17,"mai",1049.60364,1.86483,0.0589,2.45671,7.55807,21.8,181,210,237,3.125,4.51058,"maize","Associated","2.5D"
"usm_1",2018-08-17,"sor",659.46686,0.36557,0,1.24636,1.28771,21.8,181,226,237,2.8125,0.89516,"sorghum","Principal","Beer"
"usm_1",2018-08-17,"sor",659.57196,0.3281,0,1.24688,0.54791,21.8,181,226,237,2.8125,0.39613,"sorghum","Principal","2.5D"
"usm_1",2018-08-18,"mai",1071.23242,1.96087,0.07216,2.46512,4.7884,15.5,181,210,237,3.125,3.22918,"maize","Associated","Beer"
"usm_1",2018-08-18,"mai",1071.39551,1.96217,0.07207,2.46516,5.52978,15.5,181,210,237,3.125,3.59157,"maize","Associated","2.5D"
"usm_1",2018-08-18,"sor",674.37469,0.40123,0,1.33934,0.97081,15.5,181,226,237,2.8125,0.66028,"sorghum","Principal","Beer"
"usm_1",2018-08-18,"sor",674.51715,0.34951,0,1.34003,0.38554,15.5,181,226,237,2.8125,0.27045,"sorghum","Principal","2.5D"
"usm_1",2018-08-19,"mai",1090.79187,2.04215,0.08943,2.47219,5.52618,17.7,181,210,237,3.125,3.51183,"maize","Associated","Beer"
"usm_1",2018-08-19,"mai",1090.99426,2.0437,0.08932,2.47224,6.42377,17.7,181,210,237,3.125,3.89193,"maize","Associated","2.5D"
"usm_1",2018-08-19,"sor",687.50134,0.43332,0,1.43639,1.16307,17.7,181,226,237,2.8125,0.78051,"sorghum","Principal","Beer"
"usm_1",2018-08-19,"sor",687.67694,0.36455,0,1.43731,0.43921,17.7,181,226,237,2.8125,0.30645,"sorghum","Principal","2.5D"
"usm_1",2018-08-20,"mai",1109.04211,2.11447,0.10871,2.47733,6.45431,20.5,181,210,237,3.125,3.81412,"maize","Associated","Beer"
"usm_1",2018-08-20,"mai",1109.28699,2.11628,0.10858,2.47738,7.54166,20.5,181,210,237,3.125,4.19244,"maize","Associated","2.5D"
"usm_1",2018-08-20,"sor",699.57568,0.46343,0,1.52003,1.40396,20.5,181,226,237,2.8125,0.90717,"sorghum","Principal","Beer"
"usm_1",2018-08-20,"sor",699.78729,0.38196,0,1.52113,0.51276,20.5,181,226,237,2.8125,0.34793,"sorghum","Principal","2.5D"
"usm_1",2018-08-21,"mai",1129.04321,2.19164,0.1334,2.48127,4.32107,13.6,181,210,237,3.125,2.7873,"maize","Associated","Beer"
"usm_1",2018-08-21,"mai",1129.32202,2.19371,0.13321,2.48132,5.10487,13.6,181,210,237,3.125,3.17007,"maize","Associated","2.5D"
"usm_1",2018-08-21,"sor",713.1925,0.49863,0,1.5948,0.9746,13.6,181,226,237,2.8125,0.62958,"sorghum","Principal","Beer"
"usm_1",2018-08-21,"sor",713.43298,0.40217,0,1.59609,0.33521,13.6,181,226,237,2.8125,0.22427,"sorghum","Principal","2.5D"
"usm_1",2018-08-22,"mai",1148.7478,2.26058,0.16497,2.48481,4.18475,13.1,181,210,237,3.125,2.67236,"maize","Associated","Beer"
"usm_1",2018-08-22,"mai",1149.07837,2.26287,0.16487,2.48486,4.98272,13.1,181,210,237,3.125,3.06159,"maize","Associated","2.5D"
"usm_1",2018-08-22,"sor",726.61511,0.53418,0,1.67601,0.98035,13.1,181,226,237,2.8125,0.62336,"sorghum","Principal","Beer"
"usm_1",2018-08-22,"sor",726.89984,0.4155,0,1.67741,0.31924,13.1,181,226,237,2.8125,0.21045,"sorghum","Principal","2.5D"
"usm_1",2018-08-23,"mai",1168.06201,2.31947,0.20465,2.48765,5.57421,17.4,181,210,237,3.125,3.26488,"maize","Associated","Beer"
"usm_1",2018-08-23,"mai",1168.43762,2.32209,0.20448,2.48769,6.6684,17.4,181,210,237,3.125,3.6854,"maize","Associated","2.5D"
"usm_1",2018-08-23,"sor",739.76099,0.56976,0,1.75227,1.35762,17.4,181,226,237,2.8125,0.83341,"sorghum","Principal","Beer"
"usm_1",2018-08-23,"sor",740.08429,0.42823,0,1.75385,0.42556,17.4,181,226,237,2.8125,0.27491,"sorghum","Principal","2.5D"
"usm_1",2018-08-24,"mai",1188.32751,2.38971,0.23864,2.48992,7.36975,22.9,181,210,237,3.125,3.83453,"maize","Associated","Beer"
"usm_1",2018-08-24,"mai",1188.75647,2.39266,0.23845,2.48996,8.84691,22.9,181,210,237,3.125,4.2144,"maize","Associated","2.5D"
"usm_1",2018-08-24,"sor",753.78412,0.60877,0,1.82288,1.8602,22.9,181,226,237,2.8125,1.08558,"sorghum","Principal","Beer"
"usm_1",2018-08-24,"sor",754.15344,0.44512,0,1.82457,0.5742,22.9,181,226,237,2.8125,0.35984,"sorghum","Principal","2.5D"
